Date,Exercise,Category,Weight,Weight Unit,Reps,Distance,Distance Unit,Time,Comment
2022-09-28,Barras Libre Cerrado,Back,140.0,lbs,10,,,,""
2022-09-28,Barras Libre Cerrado,Back,140.0,lbs,8,,,,""
2022-09-28,Barras Libre Cerrado,Back,140.0,lbs,8,,,,""
2022-09-28,Fondos,Triceps,140.0,lbs,8,,,,""
2022-09-28,Fondos,Triceps,140.0,lbs,10,,,,""
2022-09-28,Abdomen Crunch Maquina,Abs,75.0,lbs,6,,,,""
2022-09-28,Abdomen Crunch Maquina,Abs,75.0,lbs,9,,,,""
2022-09-28,Abdomen Crunch Maquina,Abs,65.0,lbs,8,,,,""
2022-09-28,Biceps Polea Barra,Biceps,80.0,lbs,14,,,,""
2022-09-28,Biceps Polea Barra,Biceps,110.0,lbs,9,,,,""
2022-09-28,Biceps Polea Barra,Biceps,120.0,lbs,6,,,,""
2022-09-28,Curl Mancuernas Sentado,Biceps,35.0,lbs,8,,,,""
2022-09-28,Fondos,Triceps,140.0,lbs,8,,,,""
2022-09-28,Biceps Polea Barra,Biceps,100.0,lbs,10,,,,""
2022-10-01,Declinado Barra Pecho,Chest,45.0,lbs,12,,,,""
2022-10-01,Declinado Barra Pecho,Chest,70.0,lbs,5,,,,""
2022-10-01,Declinado Barra Pecho,Chest,70.0,lbs,4,,,,""
2022-10-01,Declinado Barra Pecho,Chest,55.0,lbs,8,,,,""
2022-10-01,Jalón Polea Abierto,Back,140.0,lbs,12,,,,""
2022-10-01,Jalón Polea Abierto,Back,170.0,lbs,8,,,,""
2022-10-01,Jalón Polea Abierto,Back,200.0,lbs,4,,,,""
2022-10-01,Jalón Polea Abierto,Back,185.0,lbs,6,,,,""
2022-10-01,Biceps Curl Maquina,Biceps,60.0,lbs,12,,,,""
2022-10-01,Biceps Curl Maquina,Biceps,67.0,lbs,6,,,,""
2022-10-01,Biceps Curl Maquina,Biceps,67.0,lbs,8,,,,""
2022-10-01,Biceps Curl Maquina,Biceps,74.0,lbs,4,,,,""
2022-10-01,Triceps Cuerda,Triceps,80.0,lbs,16,,,,""
2022-10-01,Triceps Cuerda,Triceps,100.0,lbs,10,,,,""
2022-10-01,Triceps Cuerda,Triceps,110.0,lbs,11,,,,""
2022-10-01,Triceps Cuerda,Triceps,120.0,lbs,6,,,,""
2022-10-01,Cabina (Al Frente Del Muro),Chest,130.0,lbs,16,,,,""
2022-10-01,Cabina (Al Frente Del Muro),Chest,150.0,lbs,10,,,,""
2022-10-01,Cabina (Al Frente Del Muro),Chest,170.0,lbs,8,,,,""
2022-10-01,Cabina (Al Frente Del Muro),Chest,190.0,lbs,6,,,,""
2022-10-01,Jalon Individual Gris 2 Piso,Back,26.0,lbs,14,,,,""
2022-10-01,Jalon Individual Gris 2 Piso,Back,30.0,lbs,10,,,,""
2022-10-01,Jalon Individual Gris 2 Piso,Back,32.0,lbs,6,,,,""
2022-10-01,Jalon Individual Gris 2 Piso,Back,36.0,lbs,4,,,,""
2022-10-03,Hombro Apertura Gris Robledo,Shoulders,33.0,lbs,15,,,,""
2022-10-03,Hombro Apertura Gris Robledo,Shoulders,47.0,lbs,12,,,,""
2022-10-03,Hombro Apertura Gris Robledo,Shoulders,54.0,lbs,10,,,,""
2022-10-03,Hombro Apertura Gris Robledo,Shoulders,61.0,lbs,4,,,,""
2022-10-03,Hombro Militar Mancuerna,Shoulders,40.0,lbs,10,,,,""
2022-10-03,Hombro Militar Mancuerna,Shoulders,45.0,lbs,6,,,,""
2022-10-03,Hombro Militar Mancuerna,Shoulders,45.0,lbs,5,,,,""
2022-10-03,Hombro Militar Mancuerna,Shoulders,40.0,lbs,7,,,,""
2022-10-03,Maquina Lateral Hombro Con Discos,Shoulders,10.0,lbs,15,,,,""
2022-10-03,Maquina Lateral Hombro Con Discos,Shoulders,15.0,lbs,14,,,,""
2022-10-03,Maquina Lateral Hombro Con Discos,Shoulders,20.0,lbs,6,,,,""
2022-10-03,Maquina Lateral Hombro Con Discos,Shoulders,20.0,lbs,8,,,,""
2022-10-03,Hombro Barra Al Frente,Shoulders,10.0,lbs,12,,,,""
2022-10-03,Hombro Barra Al Frente,Shoulders,12.5,lbs,10,,,,""
2022-10-03,Hombro Barra Al Frente,Shoulders,15.0,lbs,6,,,,""
2022-10-03,Abs Cuerda Máquina,Abs,35.0,lbs,30,,,,""
2022-10-03,Abs Cuerda Máquina,Abs,42.0,lbs,25,,,,""
2022-10-03,Abs Cuerda Máquina,Abs,49.0,lbs,20,,,,""
2022-10-05,Curl Mancuernas Sentado,Biceps,30.0,lbs,14,,,,""
2022-10-05,Curl Mancuernas Sentado,Biceps,40.0,lbs,6,,,,""
2022-10-05,Curl Mancuernas Sentado,Biceps,35.0,lbs,8,,,,""
2022-10-05,Curl Mancuernas Sentado,Biceps,35.0,lbs,8,,,,""
2022-10-05,Triceps Detras De La Cabeza Mancuerna,Triceps,45.0,lbs,14,,,,""
2022-10-05,Triceps Detras De La Cabeza Mancuerna,Triceps,50.0,lbs,11,,,,""
2022-10-05,Triceps Detras De La Cabeza Mancuerna,Triceps,55.0,lbs,8,,,,""
2022-10-05,Triceps Detras De La Cabeza Mancuerna,Triceps,55.0,lbs,10,,,,""
2022-10-05,Plano Máquina Robledo,Chest,54.0,lbs,12,,,,""
2022-10-05,Plano Máquina Robledo,Chest,61.0,lbs,10,,,,""
2022-10-05,Plano Máquina Robledo,Chest,68.0,lbs,7,,,,""
2022-10-05,Plano Máquina Robledo,Chest,75.0,lbs,5,,,,""
2022-10-05,Barras Libre Cerrado,Back,140.0,lbs,10,,,,""
2022-10-05,Barras Libre Cerrado,Back,140.0,lbs,10,,,,""
2022-10-05,Barras Libre Cerrado,Back,140.0,lbs,8,,,,""
2022-10-05,Barras Libre Cerrado,Back,140.0,lbs,8,,,,""
2022-10-05,Fondos,Triceps,140.0,lbs,12,,,,""
2022-10-05,Fondos,Triceps,140.0,lbs,10,,,,""
2022-10-05,Fondos,Triceps,140.0,lbs,8,,,,""
2022-10-05,Abdomen Crunch Maquina,Abs,75.0,lbs,6,,,,""
2022-10-05,Abdomen Crunch Maquina,Abs,75.0,lbs,9,,,,""
2022-10-05,Abdomen Crunch Maquina,Abs,65.0,lbs,8,,,,""
2022-10-05,Biceps Polea Barra,Biceps,110.0,lbs,11,,,,""
2022-10-05,Biceps Polea Barra,Biceps,120.0,lbs,8,,,,""
2022-10-05,Biceps Polea Barra,Biceps,110.0,lbs,10,,,,""
2022-10-05,Fondos,Triceps,140.0,lbs,8,,,,""
2022-10-05,Biceps Polea Barra,Biceps,120.0,lbs,6,,,,""
2022-10-08,Declinado Barra Pecho,Chest,50.0,lbs,14,,,,""
2022-10-08,Declinado Barra Pecho,Chest,60.0,lbs,8,,,,""
2022-10-08,Declinado Barra Pecho,Chest,70.0,lbs,6,,,,""
2022-10-08,Declinado Barra Pecho,Chest,75.0,lbs,2,,,,""
2022-10-08,Barras Libre Abierto,Back,140.0,lbs,10,,,,""
2022-10-08,Barras Libre Abierto,Back,140.0,lbs,12,,,,""
2022-10-08,Barras Libre Abierto,Back,140.0,lbs,10,,,,""
2022-10-08,Barras Libre Abierto,Back,140.0,lbs,8,,,,""
2022-10-08,Biceps Curl Maquina,Biceps,60.0,lbs,12,,,,""
2022-10-08,Biceps Curl Maquina,Biceps,67.0,lbs,8,,,,""
2022-10-08,Biceps Curl Maquina,Biceps,74.0,lbs,4,,,,""
2022-10-08,Triceps Cuerda,Triceps,80.0,lbs,16,,,,""
2022-10-08,Triceps Cuerda,Triceps,100.0,lbs,10,,,,""
2022-10-08,Triceps Cuerda,Triceps,110.0,lbs,11,,,,""
2022-10-08,Triceps Cuerda,Triceps,120.0,lbs,6,,,,""
2022-10-08,Cabina (Al Frente Del Muro),Chest,150.0,lbs,12,,,,""
2022-10-08,Cabina (Al Frente Del Muro),Chest,170.0,lbs,8,,,,""
2022-10-08,Cabina (Al Frente Del Muro),Chest,190.0,lbs,6,,,,""
2022-10-08,Jalon Individual Gris 2 Piso,Back,26.0,lbs,14,,,,""
2022-10-08,Jalon Individual Gris 2 Piso,Back,30.0,lbs,10,,,,""
2022-10-08,Jalon Individual Gris 2 Piso,Back,32.0,lbs,6,,,,""
2022-10-08,Jalon Individual Gris 2 Piso,Back,36.0,lbs,4,,,,""
2022-10-08,Abdomen Crunch Maquina,Abs,75.0,lbs,6,,,,""
2022-10-08,Abdomen Crunch Maquina,Abs,55.0,lbs,12,,,,""
2022-10-08,Abdomen Crunch Maquina,Abs,55.0,lbs,12,,,,""
2022-10-08,Abdomen Crunch Maquina,Abs,65.0,lbs,10,,,,""
2022-10-08,Biceps Curl Maquina,Biceps,74.0,lbs,5,,,,""
2022-10-08,Cabina (Al Frente Del Muro),Chest,170.0,lbs,8,,,,""
2022-10-10,Hombro Apertura Gris Robledo,Shoulders,47.0,lbs,15,,,,""
2022-10-10,Hombro Apertura Gris Robledo,Shoulders,54.0,lbs,12,,,,""
2022-10-10,Hombro Apertura Gris Robledo,Shoulders,61.0,lbs,7,,,,""
2022-10-10,Hombro Militar Mancuerna,Shoulders,45.0,lbs,6,,,,""
2022-10-10,Hombro Militar Mancuerna,Shoulders,45.0,lbs,6,,,,""
2022-10-10,Hombro Militar Mancuerna,Shoulders,40.0,lbs,9,,,,""
2022-10-10,Maquina Lateral Hombro Con Discos,Shoulders,15.0,lbs,14,,,,""
2022-10-10,Maquina Lateral Hombro Con Discos,Shoulders,20.0,lbs,8,,,,""
2022-10-10,Hombro Barra Al Frente,Shoulders,10.0,lbs,12,,,,""
2022-10-10,Hombro Barra Al Frente,Shoulders,12.5,lbs,10,,,,""
2022-10-10,Hombro Barra Al Frente,Shoulders,15.0,lbs,6,,,,""
2022-10-10,Abs Cuerda Máquina,Abs,42.0,lbs,25,,,,""
2022-10-10,Abs Cuerda Máquina,Abs,49.0,lbs,25,,,,""
2022-10-10,Hombro Apertura Gris Robledo,Shoulders,68.0,lbs,6,,,,""
2022-10-10,Maquina Lateral Hombro Con Discos,Shoulders,22.5,lbs,6,,,,""
2022-10-10,Abs Cuerda Máquina,Abs,56.0,lbs,20,,,,""
2022-10-10,Abs Cuerda Máquina,Abs,63.0,lbs,10,,,,""
2022-10-11,Running (Treadmill),Cardio,,,,5.0,km,0:32:00,""
2022-10-12,Curl Mancuernas Sentado,Biceps,30.0,lbs,16,,,,""
2022-10-12,Curl Mancuernas Sentado,Biceps,35.0,lbs,11,,,,""
2022-10-12,Curl Mancuernas Sentado,Biceps,35.0,lbs,12,,,,""
2022-10-12,Curl Mancuernas Sentado,Biceps,40.0,lbs,8,,,,""
2022-10-12,Triceps Detras De La Cabeza Mancuerna,Triceps,40.0,lbs,18,,,,""
2022-10-12,Triceps Detras De La Cabeza Mancuerna,Triceps,50.0,lbs,14,,,,""
2022-10-12,Triceps Detras De La Cabeza Mancuerna,Triceps,55.0,lbs,8,,,,""
2022-10-12,Triceps Detras De La Cabeza Mancuerna,Triceps,55.0,lbs,10,,,,""
2022-10-12,Plano Máquina Robledo,Chest,56.0,lbs,12,,,,""
2022-10-12,Plano Máquina Robledo,Chest,63.0,lbs,10,,,,""
2022-10-12,Plano Máquina Robledo,Chest,70.0,lbs,6,,,,""
2022-10-12,Plano Máquina Robledo,Chest,70.0,lbs,6,,,,""
2022-10-12,Barras Libre Cerrado,Back,140.0,lbs,12,,,,""
2022-10-12,Barras Libre Cerrado,Back,140.0,lbs,8,,,,""
2022-10-12,Barras Libre Cerrado,Back,140.0,lbs,10,,,,""
2022-10-12,Barras Libre Cerrado,Back,140.0,lbs,9,,,,""
2022-10-12,Fondos,Triceps,140.0,lbs,10,,,,""
2022-10-12,Fondos,Triceps,140.0,lbs,10,,,,""
2022-10-12,Fondos,Triceps,140.0,lbs,11,,,,""
2022-10-12,Abdomen Crunch Maquina,Abs,75.0,lbs,6,,,,""
2022-10-12,Abdomen Crunch Maquina,Abs,75.0,lbs,9,,,,""
2022-10-12,Abdomen Crunch Maquina,Abs,65.0,lbs,8,,,,""
2022-10-12,Biceps Polea Barra,Biceps,110.0,lbs,11,,,,""
2022-10-12,Biceps Polea Barra,Biceps,120.0,lbs,8,,,,""
2022-10-12,Biceps Polea Barra,Biceps,110.0,lbs,10,,,,""
2022-10-12,Biceps Polea Barra,Biceps,120.0,lbs,6,,,,""
2022-10-12,Fondos,Triceps,140.0,lbs,8,,,,""
2022-10-14,Running (Treadmill),Cardio,,,,5.0,km,0:30:00,""
2022-10-15,Declinado Barra Pecho,Chest,50.0,lbs,12,,,,""
2022-10-15,Declinado Barra Pecho,Chest,65.0,lbs,7,,,,""
2022-10-15,Declinado Barra Pecho,Chest,75.0,lbs,4,,,,""
2022-10-15,Barras Libre Abierto,Back,140.0,lbs,12,,,,""
2022-10-15,Barras Libre Abierto,Back,140.0,lbs,11,,,,""
2022-10-15,Barras Libre Abierto,Back,140.0,lbs,9,,,,""
2022-10-15,Biceps Curl Maquina,Biceps,60.0,lbs,8,,,,""
2022-10-15,Biceps Curl Maquina,Biceps,67.0,lbs,7,,,,""
2022-10-15,Biceps Curl Maquina,Biceps,74.0,lbs,4,,,,""
2022-10-15,Biceps Curl Maquina,Biceps,67.0,lbs,6,,,,""
2022-10-15,Triceps Cuerda,Triceps,90.0,lbs,14,,,,""
2022-10-15,Triceps Cuerda,Triceps,100.0,lbs,10,,,,""
2022-10-15,Triceps Cuerda,Triceps,110.0,lbs,12,,,,""
2022-10-15,Triceps Cuerda,Triceps,120.0,lbs,7,,,,""
2022-10-15,Cabina (Al Frente Del Muro),Chest,160.0,lbs,14,,,,""
2022-10-15,Cabina (Al Frente Del Muro),Chest,175.0,lbs,10,,,,""
2022-10-15,Cabina (Al Frente Del Muro),Chest,190.0,lbs,7,,,,""
2022-10-15,Cabina (Al Frente Del Muro),Chest,205.0,lbs,4,,,,""
2022-10-15,Jalon Individual Gris 2 Piso,Back,26.0,lbs,12,,,,""
2022-10-15,Jalon Individual Gris 2 Piso,Back,30.0,lbs,11,,,,""
2022-10-15,Jalon Individual Gris 2 Piso,Back,32.0,lbs,6,,,,""
2022-10-15,Jalon Individual Gris 2 Piso,Back,35.0,lbs,6,,,,""
2022-10-15,Abdomen Crunch Maquina,Abs,55.0,lbs,12,,,,""
2022-10-15,Abdomen Crunch Maquina,Abs,60.0,lbs,12,,,,""
2022-10-15,Abdomen Crunch Maquina,Abs,65.0,lbs,10,,,,""
2022-10-15,Declinado Barra Pecho,Chest,75.0,lbs,3,,,,""
2022-10-15,Barras Libre Abierto,Back,140.0,lbs,7,,,,""
2022-10-15,Jalon Individual Gris 2 Piso,Back,30.0,lbs,8,,,,""
2022-10-15,Abdomen Crunch Maquina,Abs,65.0,lbs,12,,,,""
2022-10-19,Curl Mancuernas Sentado,Biceps,30.0,lbs,16,,,,""
2022-10-19,Curl Mancuernas Sentado,Biceps,35.0,lbs,12,,,,""
2022-10-19,Curl Mancuernas Sentado,Biceps,40.0,lbs,7,,,,""
2022-10-19,Triceps Detras De La Cabeza Mancuerna,Triceps,45.0,lbs,14,,,,""
2022-10-19,Triceps Detras De La Cabeza Mancuerna,Triceps,50.0,lbs,15,,,,""
2022-10-19,Triceps Detras De La Cabeza Mancuerna,Triceps,55.0,lbs,8,,,,""
2022-10-19,Triceps Detras De La Cabeza Mancuerna,Triceps,55.0,lbs,10,,,,""
2022-10-19,Plano Máquina Robledo,Chest,56.0,lbs,12,,,,""
2022-10-19,Plano Máquina Robledo,Chest,63.0,lbs,10,,,,""
2022-10-19,Plano Máquina Robledo,Chest,70.0,lbs,6,,,,""
2022-10-19,Plano Máquina Robledo,Chest,70.0,lbs,6,,,,""
2022-10-19,Barras Libre Cerrado,Back,140.0,lbs,13,,,,""
2022-10-19,Barras Libre Cerrado,Back,140.0,lbs,12,,,,""
2022-10-19,Barras Libre Cerrado,Back,140.0,lbs,10,,,,""
2022-10-19,Barras Libre Cerrado,Back,140.0,lbs,9,,,,""
2022-10-19,Fondos,Triceps,140.0,lbs,9,,,,""
2022-10-19,Fondos,Triceps,140.0,lbs,10,,,,""
2022-10-19,Fondos,Triceps,140.0,lbs,12,,,,""
2022-10-19,Fondos,Triceps,140.0,lbs,8,,,,""
2022-10-19,Abdomen Crunch Maquina,Abs,75.0,lbs,6,,,,""
2022-10-19,Abdomen Crunch Maquina,Abs,75.0,lbs,9,,,,""
2022-10-19,Abdomen Crunch Maquina,Abs,65.0,lbs,8,,,,""
2022-10-19,Biceps Polea Barra,Biceps,80.0,lbs,14,,,,""
2022-10-19,Biceps Polea Barra,Biceps,100.0,lbs,12,,,,""
2022-10-19,Biceps Polea Barra,Biceps,110.0,lbs,10,,,,""
2022-10-19,Biceps Polea Barra,Biceps,120.0,lbs,6,,,,""
2022-10-19,Curl Mancuernas Sentado,Biceps,40.0,lbs,8,,,,""
2022-10-22,Declinado Barra Pecho,Chest,50.0,lbs,15,,,,""
2022-10-22,Declinado Barra Pecho,Chest,75.0,lbs,5,,,,""
2022-10-22,Declinado Barra Pecho,Chest,75.0,lbs,4,,,,""
2022-10-22,Barras Libre Abierto,Back,140.0,lbs,13,,,,""
2022-10-22,Barras Libre Abierto,Back,140.0,lbs,12,,,,""
2022-10-22,Barras Libre Abierto,Back,140.0,lbs,10,,,,""
2022-10-22,Barras Libre Abierto,Back,140.0,lbs,6,,,,""
2022-10-22,Biceps Curl Maquina,Biceps,60.0,lbs,9,,,,""
2022-10-22,Biceps Curl Maquina,Biceps,67.0,lbs,8,,,,""
2022-10-22,Biceps Curl Maquina,Biceps,74.0,lbs,4,,,,""
2022-10-22,Biceps Curl Maquina,Biceps,67.0,lbs,6,,,,""
2022-10-22,Triceps Cuerda,Triceps,90.0,lbs,14,,,,""
2022-10-22,Triceps Cuerda,Triceps,100.0,lbs,10,,,,""
2022-10-22,Triceps Cuerda,Triceps,110.0,lbs,12,,,,""
2022-10-22,Triceps Cuerda,Triceps,120.0,lbs,7,,,,""
2022-10-22,Cabina (Al Frente Del Muro),Chest,170.0,lbs,11,,,,""
2022-10-22,Cabina (Al Frente Del Muro),Chest,170.0,lbs,9,,,,""
2022-10-22,Cabina (Al Frente Del Muro),Chest,190.0,lbs,7,,,,""
2022-10-22,Jalon Individual Gris 2 Piso,Back,26.0,lbs,12,,,,""
2022-10-22,Jalon Individual Gris 2 Piso,Back,30.0,lbs,8,,,,""
2022-10-22,Jalon Individual Gris 2 Piso,Back,32.0,lbs,8,,,,""
2022-10-22,Abdomen Crunch Maquina,Abs,65.0,lbs,8,,,,""
2022-10-22,Abdomen Crunch Maquina,Abs,65.0,lbs,13,,,,""
2022-10-22,Declinado Barra Pecho,Chest,60.0,lbs,8,,,,""
2022-10-22,Abdomen Crunch Maquina,Abs,65.0,lbs,12,,,,""
2022-10-22,Abdomen Crunch Maquina,Abs,65.0,lbs,10,,,,""
2022-10-22,Jalon Individual Gris 2 Piso,Back,32.0,lbs,8,,,,""
2022-10-22,Cabina (Al Frente Del Muro),Chest,190.0,lbs,7,,,,""
2022-10-24,Hombro Apertura Gris Robledo,Shoulders,47.0,lbs,15,,,,""
2022-10-24,Hombro Apertura Gris Robledo,Shoulders,54.0,lbs,12,,,,""
2022-10-24,Hombro Apertura Gris Robledo,Shoulders,61.0,lbs,7,,,,""
2022-10-24,Hombro Apertura Gris Robledo,Shoulders,68.0,lbs,6,,,,""
2022-10-24,Maquina Lateral Hombro Con Discos,Shoulders,25.0,lbs,6,,,,""
2022-10-24,Hombro Militar Mancuerna,Shoulders,45.0,lbs,7,,,,""
2022-10-24,Hombro Militar Mancuerna,Shoulders,50.0,lbs,5,,,,""
2022-10-24,Hombro Barra Al Frente,Shoulders,10.0,lbs,12,,,,""
2022-10-24,Hombro Barra Al Frente,Shoulders,12.5,lbs,10,,,,""
2022-10-24,Hombro Barra Al Frente,Shoulders,15.0,lbs,6,,,,""
2022-10-24,Abs Cuerda Máquina,Abs,49.0,lbs,26,,,,""
2022-10-24,Abs Cuerda Máquina,Abs,56.0,lbs,20,,,,""
2022-10-24,Abs Cuerda Máquina,Abs,63.0,lbs,6,,,,""
2022-10-24,Maquina Lateral Hombro Con Discos,Shoulders,25.0,lbs,6,,,,""
2022-10-24,Maquina Lateral Hombro Con Discos,Shoulders,25.0,lbs,6,,,,""
2022-10-24,Maquina Lateral Hombro Con Discos,Shoulders,25.0,lbs,7,,,,""
2022-10-24,Hombro Militar Mancuerna,Shoulders,50.0,lbs,4,,,,""
2022-10-24,Hombro Barra Al Frente,Shoulders,15.0,lbs,6,,,,""
2022-10-24,Hombro Militar Mancuerna,Shoulders,40.0,lbs,6,,,,""
2022-10-24,Abs Cuerda Máquina,Abs,63.0,lbs,10,,,,""
2022-10-26,Curl Mancuernas Sentado,Biceps,35.0,lbs,13,,,,""
2022-10-26,Curl Mancuernas Sentado,Biceps,40.0,lbs,8,,,,""
2022-10-26,Triceps Detras De La Cabeza Mancuerna,Triceps,45.0,lbs,16,,,,""
2022-10-26,Triceps Detras De La Cabeza Mancuerna,Triceps,55.0,lbs,9,,,,""
2022-10-26,Triceps Detras De La Cabeza Mancuerna,Triceps,60.0,lbs,8,,,,""
2022-10-26,Plano Máquina Robledo,Chest,61.0,lbs,12,,,,""
2022-10-26,Plano Máquina Robledo,Chest,68.0,lbs,10,,,,""
2022-10-26,Plano Máquina Robledo,Chest,75.0,lbs,6,,,,""
2022-10-26,Plano Máquina Robledo,Chest,68.0,lbs,8,,,,""
2022-10-26,Barras Libre Cerrado,Back,140.0,lbs,11,,,,""
2022-10-26,Barras Libre Cerrado,Back,140.0,lbs,8,,,,""
2022-10-26,Barras Libre Cerrado,Back,140.0,lbs,10,,,,""
2022-10-26,Barras Libre Cerrado,Back,140.0,lbs,7,,,,""
2022-10-26,Fondos,Triceps,140.0,lbs,10,,,,""
2022-10-26,Fondos,Triceps,140.0,lbs,8,,,,""
2022-10-26,Abdomen Crunch Maquina,Abs,75.0,lbs,6,,,,""
2022-10-26,Abdomen Crunch Maquina,Abs,75.0,lbs,9,,,,""
2022-10-26,Abdomen Crunch Maquina,Abs,65.0,lbs,8,,,,""
2022-10-26,Biceps Polea Barra,Biceps,80.0,lbs,14,,,,""
2022-10-26,Biceps Polea Barra,Biceps,100.0,lbs,12,,,,""
2022-10-26,Biceps Polea Barra,Biceps,110.0,lbs,10,,,,""
2022-10-26,Biceps Polea Barra,Biceps,120.0,lbs,6,,,,""
2022-10-26,Curl Mancuernas Sentado,Biceps,40.0,lbs,9,,,,""
2022-10-26,Triceps Detras De La Cabeza Mancuerna,Triceps,60.0,lbs,7,,,,""
2022-10-26,Curl Mancuernas Sentado,Biceps,40.0,lbs,7,,,,""
2022-10-26,Fondos,Triceps,140.0,lbs,10,,,,""
2022-11-01,Curl Mancuernas Sentado,Biceps,40.0,lbs,6,,,,""
2022-11-01,Curl Mancuernas Sentado,Biceps,40.0,lbs,7,,,,""
2022-11-01,Curl Mancuernas Sentado,Biceps,30.0,lbs,10,,,,""
2022-11-01,Triceps Detras De La Cabeza Mancuerna,Triceps,50.0,lbs,10,,,,""
2022-11-01,Triceps Detras De La Cabeza Mancuerna,Triceps,55.0,lbs,12,,,,""
2022-11-01,Triceps Detras De La Cabeza Mancuerna,Triceps,60.0,lbs,9,,,,""
2022-11-01,Triceps Detras De La Cabeza Mancuerna,Triceps,60.0,lbs,10,,,,""
2022-11-01,Plano Máquina Robledo,Chest,61.0,lbs,12,,,,""
2022-11-01,Plano Máquina Robledo,Chest,68.0,lbs,10,,,,""
2022-11-01,Plano Máquina Robledo,Chest,75.0,lbs,6,,,,""
2022-11-01,Plano Máquina Robledo,Chest,68.0,lbs,8,,,,""
2022-11-01,Barras Libre Cerrado,Back,140.0,lbs,11,,,,""
2022-11-01,Barras Libre Cerrado,Back,140.0,lbs,8,,,,""
2022-11-01,Barras Libre Cerrado,Back,140.0,lbs,10,,,,""
2022-11-01,Barras Libre Cerrado,Back,140.0,lbs,7,,,,""
2022-11-01,Fondos,Triceps,140.0,lbs,10,,,,""
2022-11-01,Fondos,Triceps,140.0,lbs,8,,,,""
2022-11-01,Fondos,Triceps,140.0,lbs,10,,,,""
2022-11-01,Abdomen Crunch Maquina,Abs,75.0,lbs,6,,,,""
2022-11-01,Abdomen Crunch Maquina,Abs,75.0,lbs,9,,,,""
2022-11-01,Abdomen Crunch Maquina,Abs,65.0,lbs,8,,,,""
2022-11-01,Biceps Polea Barra,Biceps,80.0,lbs,14,,,,""
2022-11-01,Biceps Polea Barra,Biceps,100.0,lbs,12,,,,""
2022-11-01,Biceps Polea Barra,Biceps,110.0,lbs,10,,,,""
2022-11-01,Biceps Polea Barra,Biceps,125.0,lbs,8,,,,""
2022-11-01,Curl Mancuernas Sentado,Biceps,30.0,lbs,10,,,,""
2022-11-01,Fondos,Triceps,140.0,lbs,10,,,,""
2022-11-03,Hombro Apertura Gris Robledo,Shoulders,47.0,lbs,15,,,,""
2022-11-03,Hombro Apertura Gris Robledo,Shoulders,54.0,lbs,12,,,,""
2022-11-03,Hombro Apertura Gris Robledo,Shoulders,61.0,lbs,7,,,,""
2022-11-03,Hombro Apertura Gris Robledo,Shoulders,68.0,lbs,6,,,,""
2022-11-03,Maquina Lateral Hombro Con Discos,Shoulders,25.0,lbs,6,,,,""
2022-11-03,Maquina Lateral Hombro Con Discos,Shoulders,25.0,lbs,6,,,,""
2022-11-03,Maquina Lateral Hombro Con Discos,Shoulders,25.0,lbs,6,,,,""
2022-11-03,Maquina Lateral Hombro Con Discos,Shoulders,25.0,lbs,7,,,,""
2022-11-03,Hombro Militar Mancuerna,Shoulders,45.0,lbs,7,,,,""
2022-11-03,Hombro Militar Mancuerna,Shoulders,50.0,lbs,5,,,,""
2022-11-03,Hombro Militar Mancuerna,Shoulders,50.0,lbs,4,,,,""
2022-11-03,Hombro Militar Mancuerna,Shoulders,40.0,lbs,6,,,,""
2022-11-03,Hombro Barra Al Frente,Shoulders,10.0,lbs,12,,,,""
2022-11-03,Hombro Barra Al Frente,Shoulders,12.5,lbs,10,,,,""
2022-11-03,Hombro Barra Al Frente,Shoulders,15.0,lbs,6,,,,""
2022-11-03,Hombro Barra Al Frente,Shoulders,15.0,lbs,6,,,,""
2022-11-03,Abs Cuerda Máquina,Abs,49.0,lbs,26,,,,""
2022-11-03,Abs Cuerda Máquina,Abs,56.0,lbs,20,,,,""
2022-11-03,Abs Cuerda Máquina,Abs,63.0,lbs,6,,,,""
2022-11-03,Abs Cuerda Máquina,Abs,63.0,lbs,10,,,,""
2022-11-05,Running (Treadmill),Cardio,,,,15.0,km,2:00:00,""
2022-11-06,Declinado Barra Pecho,Chest,55.0,lbs,16,,,,""
2022-11-06,Declinado Barra Pecho,Chest,65.0,lbs,9,,,,""
2022-11-06,Declinado Barra Pecho,Chest,75.0,lbs,4,,,,""
2022-11-06,Declinado Barra Pecho,Chest,75.0,lbs,3,,,,""
2022-11-06,Barras Libre Abierto,Back,140.0,lbs,9,,,,""
2022-11-06,Barras Libre Abierto,Back,140.0,lbs,11,,,,""
2022-11-06,Barras Libre Abierto,Back,140.0,lbs,10,,,,""
2022-11-06,Barras Libre Abierto,Back,140.0,lbs,6,,,,""
2022-11-06,Biceps Curl Maquina,Biceps,67.0,lbs,11,,,,""
2022-11-06,Biceps Curl Maquina,Biceps,74.0,lbs,8,,,,""
2022-11-06,Biceps Curl Maquina,Biceps,81.0,lbs,3,,,,""
2022-11-06,Biceps Curl Maquina,Biceps,74.0,lbs,5,,,,""
2022-11-06,Triceps Cuerda,Triceps,75.0,lbs,20,,,,""
2022-11-06,Triceps Cuerda,Triceps,100.0,lbs,12,,,,""
2022-11-06,Triceps Cuerda,Triceps,115.0,lbs,9,,,,""
2022-11-06,Triceps Cuerda,Triceps,125.0,lbs,5,,,,""
